station,direction,weekpart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
san jose,north,weekday,4:30,5:05,5:45,5:57,6:03,6:20,6:45,6:50,6:57,7:03,7:18,7:45,7:50,7:55,8:03,8:20,8:40,9:10,9:40,10:10,11:10,12:10,13:10,14:10,14:40,15:05,15:44,16:05,16:23,16:31,16:39,16:45,17:05,17:23,17:31,17:39,17:45,18:05,18:23,18:31,18:45,18:50,19:30,20:30,21:30,22:30
san jose,south,weekday,6:26,6:56,7:24,7:43,8:06,7:58,8:13,8:28,8:43,9:05,8:58,9:13,9:28,9:43,10:05,9:58,10:38,11:00,11:38,12:38,13:38,14:38,15:38,16:00,16:39,17:00,17:06,17:27,17:57,17:32,18:16,18:11,18:28,18:58,18:32,19:17,19:11,19:28,19:57,19:32,20:12,21:01,22:11,23:11,0:11,1:32
san jose,north,saturday,7:00,8:00,9:00,10:00,10:35,11:00,12:00,13:00,14:00,15:00,16:00,17:00,17:35,18:00,19:00,20:00,21:00,22:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
san jose,north,sunday,,8:00,9:00,10:00,10:35,11:00,12:00,13:00,14:00,15:00,16:00,17:00,17:35,18:00,19:00,20:00,21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
san jose,south,saturday,9:51,10:51,11:51,12:51,13:03,13:51,14:51,15:51,16:51,17:51,18:51,19:51,20:03,20:51,21:51,22:51,23:51,1:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,
san jose,south,sunday,9:51,10:51,11:51,12:51,13:03,13:51,14:51,15:51,16:51,17:51,18:51,19:51,20:03,20:51,21:51,22:51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
